team,team_id,season,jersey,name,position,height,academic_year,hometown,high_school,previous_school,url
Siena,639,2018-19,2,Amari Anthony,G,"5'8""",Freshman,"Winchester, VA",Millbrook,,https://sienasaints.com/sports/womens-basketball/roster/amari-anthony/5266
Siena,639,2018-19,3,DeAnna Winston,G,"5'8""",Sophomore,"Edina, MN",Hopkins,,https://sienasaints.com/sports/womens-basketball/roster/deanna-winston/5265
Siena,639,2018-19,12,Marilena Gerostergiou,F,"6'1""",Sophomore,"Thessaloniki, Greece",Aristotle College,,https://sienasaints.com/sports/womens-basketball/roster/marilena-gerostergiou/5258
Siena,639,2018-19,13,Hanna Strawn,G,"5'4""",Freshman,"Binghamton, NY",Seton Catholic Central,,https://sienasaints.com/sports/womens-basketball/roster/hanna-strawn/5270
Siena,639,2018-19,14,Joella Gibson,G,"5'6""",Redshirt Senior,"New York, NY",Murry Bergtraum,,https://sienasaints.com/sports/womens-basketball/roster/joella-gibson/5259
Siena,639,2018-19,20,Margo Peterson,G,"6'0""",Freshman,"Lafayette, NJ",High Point Regional,,https://sienasaints.com/sports/womens-basketball/roster/margo-peterson/5269
Siena,639,2018-19,21,Tobulayefa Watts,C,"6'3""",Freshman,"Jenkins, KY",Jenkins,,https://sienasaints.com/sports/womens-basketball/roster/tobulayefa-watts/5271
Siena,639,2018-19,22,Deja Rawls,G,"5'7""",Senior,"Abington, PA",Abington,,https://sienasaints.com/sports/womens-basketball/roster/deja-rawls/5262
Siena,639,2018-19,24,Haley Blasetti,G,"5'9""",Freshman,"Hingham, MA",Hingham,,https://sienasaints.com/sports/womens-basketball/roster/haley-blasetti/5267
Siena,639,2018-19,25,Angelina Hammond,G,"5'11""",Freshman,"Hopkins, MN",Hopkins,,https://sienasaints.com/sports/womens-basketball/roster/angelina-hammond/5268
Siena,639,2018-19,32,Maddie Sims,F,"6'2""",Junior,"Mount Laurel, NJ",Lenape,,https://sienasaints.com/sports/womens-basketball/roster/maddie-sims/5264
Siena,639,2018-19,42,Sabrina Piper,G,"5'11""",Junior,"Paris, France",INSEP,,https://sienasaints.com/sports/womens-basketball/roster/sabrina-piper/5261
Siena,639,2018-19,51,Karolina Severova,G,"6'0""",Senior,"Prague, Czech Republic",Pripotocni,,https://sienasaints.com/sports/womens-basketball/roster/karolina-severova/5263
TCNJ,712,2018-19,2,Lauren Barlow,G,"5'7""",Junior,"Spotswood, N.J.",Bishop George Ahr,,https://tcnjathletics.com/sports/womens-basketball/roster/lauren-barlow/9227
TCNJ,712,2018-19,10,Kate O'Leary,G,"5'7""",Senior,"Trumbull, Conn.",Trumbull,,https://tcnjathletics.com/sports/womens-basketball/roster/kate-o-leary/9238
TCNJ,712,2018-19,11,Nicole Shatsky,G,"5'5""",Senior,"Marlboro, N.J.",Marlboro,,https://tcnjathletics.com/sports/womens-basketball/roster/nicole-shatsky/9239
TCNJ,712,2018-19,14,Jen Byrne,F,"6'0""",Junior,"Medford, N.J.",Shawnee,,https://tcnjathletics.com/sports/womens-basketball/roster/jen-byrne/9232
TCNJ,712,2018-19,20,Cailey Gibson,G,"5'9""",Junior,"Marlton, N.J.",Cherokee,,https://tcnjathletics.com/sports/womens-basketball/roster/cailey-gibson/9608
TCNJ,712,2018-19,23,Rachel Gazzola,G/F,"5'10""",Freshman,"Howell, N.J.",Howell,,https://tcnjathletics.com/sports/womens-basketball/roster/rachel-gazzola/9606
TCNJ,712,2018-19,24,Samantha Bialoblocki,G,"5'2""",Junior,"Brick, N.J.",Brick Memorial,,https://tcnjathletics.com/sports/womens-basketball/roster/samantha-bialoblocki/9230
TCNJ,712,2018-19,25,Jane Beiermeister,G,"5'9""",Sophomore,"Montville, N.J.",Montville Twp,,https://tcnjathletics.com/sports/womens-basketball/roster/jane-beiermeister/9228
TCNJ,712,2018-19,30,Sam Famulare,G,"5'10""",Senior,"Freehold, N.J.",Freehold Twp,,https://tcnjathletics.com/sports/womens-basketball/roster/sam-famulare/9234
TCNJ,712,2018-19,31,Elle Cimilluca,G,"5'7""",Sophomore,"Colonia, N.J.",Bishop George Ahr,,https://tcnjathletics.com/sports/womens-basketball/roster/elle-cimilluca/9607
TCNJ,712,2018-19,45,Shannon Devitt,F,"6'2""",Sophomore,"Westfield, N.J.",Westfield,,https://tcnjathletics.com/sports/womens-basketball/roster/shannon-devitt/9233
Simpson,641,2018-19,10,Rachel Freland,F,5-11,Senior,"Prairie City, Iowa",Prairie City-Monroe,,https://www.simpsonathletics.com/sports/wbkb/2018-19/bios/freland_rachel_9tj5
Simpson,641,2018-19,11,Janey Botkins,G,5-6,Junior,"Walcott, Iowa",Durant,,https://www.simpsonathletics.com/sports/wbkb/2018-19/bios/botkins_janey_7cp1
Simpson,641,2018-19,13,Claire Johnson,G,5-6,Junior,"Dakota Dunes, S.D.",Dakota Valley,,https://www.simpsonathletics.com/sports/wbkb/2018-19/bios/johnson_claire_1fvx
Simpson,641,2018-19,21,Maddie Glascock,G,5-5,Junior,"Indianola, Iowa",Indianola,,https://www.simpsonathletics.com/sports/wbkb/2018-19/bios/glascock_maddie_sq0v
Simpson,641,2018-19,22,Kali Rasmussen,G,5-5,Senior,"Irwin, Iowa",IKM-Manning,,https://www.simpsonathletics.com/sports/wbkb/2018-19/bios/rasmussen_kali_ovii
Simpson,641,2018-19,24,Cassie Chubb,F,5-11,Junior,"Des Moines, Iowa",Saydel,,https://www.simpsonathletics.com/sports/wbkb/2018-19/bios/chubb_cassie_rc1v
Simpson,641,2018-19,25,Kia Rasmussen,G,5-5,Freshman,"Irwin, Iowa",IKM-Manning,,https://www.simpsonathletics.com/sports/wbkb/2018-19/bios/rasmussen_kia_6hqn
Simpson,641,2018-19,31,Madie Bacon,G,5-9,Junior,"Tama, Iowa",South Tama,,https://www.simpsonathletics.com/sports/wbkb/2018-19/bios/bacon_madie_sh1t
Simpson,641,2018-19,34,Kelli Hanson,G,5-5,Sophomore,"St. Peter, Minn.",St. Peter,,https://www.simpsonathletics.com/sports/wbkb/2018-19/bios/hanson_kelli_2uoz
Simpson,641,2018-19,40,Cameron Kincaid,F,5-11,Sophomore,"Olathe, Kan.",Olathe East,,https://www.simpsonathletics.com/sports/wbkb/2018-19/bios/kincaid_cameron_v59s
Simpson,641,2018-19,41,Jenna Taylor,F,6-0,Junior,"Creston, Iowa",Creston,,https://www.simpsonathletics.com/sports/wbkb/2018-19/bios/taylor_jenna_94z8
Simpson,641,2018-19,42,Hattie Rhodes,F,6-0,Freshman,"Nevada, Iowa",Nevada,,https://www.simpsonathletics.com/sports/wbkb/2018-19/bios/rhodes_hattie_avvx
Simpson,641,2018-19,43,Caitlynne Shadle,G,5-4,Freshman,"Boone, Iowa",Boone,,https://www.simpsonathletics.com/sports/wbkb/2018-19/bios/shadle_caitlynne_zp02
Simpson,641,2018-19,44,Raegan Boothe,F,5-10,Sophomore,"Leon, Iowa",Central Decatur,,https://www.simpsonathletics.com/sports/wbkb/2018-19/bios/boothe_reagan_lcsn
Simpson,641,2018-19,45,Megan Todd,G,5-7,Senior,"Sioux City, Iowa",Bishop Heelan Catholic,,https://www.simpsonathletics.com/sports/wbkb/2018-19/bios/todd_megan_rfcs
Simpson,641,2018-19,50,Alaira Tyus,F,5-11,Freshman,"Bethalto, Ill.",Civic Memorial,,https://www.simpsonathletics.com/sports/wbkb/2018-19/bios/tyus_alaira_znc2
Simpson,641,2018-19,51,Madi Paulson,G,5-7,Senior,"Council Bluffs, Iowa",Lewis Central,,https://www.simpsonathletics.com/sports/wbkb/2018-19/bios/paulson_madi_n23y
Simpson,641,2018-19,52,Josie Clarke,P,6-1,Sophomore,"Fontanelle, Iowa",Nodaway Valley,,https://www.simpsonathletics.com/sports/wbkb/2018-19/bios/clarke_josie_nacs
Simpson,641,2018-19,55,Essance Porter,F,5-5,Sophomore,"McGregor, Texas",McGregor,,https://www.simpsonathletics.com/sports/wbkb/2018-19/bios/porter_essance_ctcx
Skidmore,642,2018-19,3,Kate McCarney,G,"5'6""",Freshman,"Wading River, NY",Riverhead,,https://skidmoreathletics.com/sports/womens-basketball/roster/kate-mccarney/4807
Skidmore,642,2018-19,4,Jessica Centore,G,"5'7""",Junior,"Milford, CT",Jonathan Law,,https://skidmoreathletics.com/sports/womens-basketball/roster/jessica-centore/4800
Skidmore,642,2018-19,10,Sydney Tsutsui,G,"5'8""",Sophomore,"Northridge, CA",Harvard Westlake School,,https://skidmoreathletics.com/sports/womens-basketball/roster/sydney-tsutsui/4806
Skidmore,642,2018-19,12,Kayla Mitchell,G,"5'7""",Senior,"Los Angeles, CA",Crossroads School for Arts & Sciences,,https://skidmoreathletics.com/sports/womens-basketball/roster/kayla-mitchell/4803
Skidmore,642,2018-19,14,Toyin Koleoso,F,"5'11""",Freshman,"Warri, Nigeria",The O'Neal School (NC),,https://skidmoreathletics.com/sports/womens-basketball/roster/toyin-koleoso/4808
Skidmore,642,2018-19,15,Taylor Ong,F,"5'10""",Senior,"Allenstown, NH",Kimball Union Academy,,https://skidmoreathletics.com/sports/womens-basketball/roster/taylor-ong/4804
Skidmore,642,2018-19,20,Mary Kate Palleschi,F,"6'0""",Freshman,"Schenectady, NY",Scotia-Glenville,,https://skidmoreathletics.com/sports/womens-basketball/roster/mary-kate-palleschi/4809
Skidmore,642,2018-19,21,Meera Ratte,F,"6'0""",Sophomore,"Springfield, MA",Wilbraham and Monson Academy,,https://skidmoreathletics.com/sports/womens-basketball/roster/meera-ratte/4805
Skidmore,642,2018-19,22,Caroline Merguerian,G,"5'7""",Sophomore,"Hanover, NH",Kimball Union Academy,,https://skidmoreathletics.com/sports/womens-basketball/roster/caroline-merguerian/4802
Skidmore,642,2018-19,23,Clare Driscoll,F,"5'11""",Freshman,"Bedford, NH",Bedford,,https://skidmoreathletics.com/sports/womens-basketball/roster/clare-driscoll/4810
Skidmore,642,2018-19,24,Haley English,G,"5'7""",Senior,"Wilton, CT",Wilton,,https://skidmoreathletics.com/sports/womens-basketball/roster/haley-english/4801
Skidmore,642,2018-19,32,Lilly Berg,C,"6'3""",Junior,"Smyrna, NY",Sherburne-Earlville,,https://skidmoreathletics.com/sports/womens-basketball/roster/lilly-berg/4799
Smith,644,2018-19,3,Emma Zener,G,"5'7""",,"Fullerton, Calif.",La Habra High School,,https://smithpioneers.com/sports/womens-basketball/roster/emma-zener/6842
Smith,644,2018-19,5,Lauren Bondi,G,"5'6""",,"Burnaby, BC, Can.",Notre Dame Secondary,,https://smithpioneers.com/sports/womens-basketball/roster/lauren-bondi/6832
Smith,644,2018-19,10,Dashelle Gleissner,G,"5'6""",,"Los Angeles, Calif.",Serra,,https://smithpioneers.com/sports/womens-basketball/roster/dashelle-gleissner/9640
Smith,644,2018-19,11,Katelyn Pickunka,F,,,"Westhampton, Mass.",Hampshire,,https://smithpioneers.com/sports/womens-basketball/roster/katelyn-pickunka/9639
Smith,644,2018-19,14,Kyra Rideout,F,"6'1""",,"Hinsdale, N.H.",Vermont Academy,,https://smithpioneers.com/sports/womens-basketball/roster/kyra-rideout/6844
Smith,644,2018-19,15,Katy McClellan,G,"5'9""",,"Palmyra, Pa.",Palmyra Area,,https://smithpioneers.com/sports/womens-basketball/roster/katy-mcclellan/6837
Smith,644,2018-19,20,Karena Garcia,G,"5'7""",,"Tucson, Ariz.",Flowing Wells,,https://smithpioneers.com/sports/womens-basketball/roster/karena-garcia/6834
Smith,644,2018-19,21,Stephanie Foukaris,F,"6'1""",,"Nicosia, Cyprus",Pascal English School Nicosia,,https://smithpioneers.com/sports/womens-basketball/roster/stephanie-foukaris/6833
Smith,644,2018-19,22,Nikkiah Snoddy,F,"6'1""",,"Stow, Mass.",Nashoba Regional,,https://smithpioneers.com/sports/womens-basketball/roster/nikkiah-snoddy/6840
Smith,644,2018-19,24,Sydney Koh,G,"5'6""",,"Seattle, Wash.",Lakeside,,https://smithpioneers.com/sports/womens-basketball/roster/sydney-koh/6836
Smith,644,2018-19,30,Kennedy Guest-Pritchett,F,"6'0""",,"Fairburn, Ga.",The Lawrenceville School,,https://smithpioneers.com/sports/womens-basketball/roster/kennedy-guest-pritchett/6835
Smith,644,2018-19,31,Elle Jo Whalen,F,"5'10""",,"Woodinville, Wash.",Woodinville High School,,https://smithpioneers.com/sports/womens-basketball/roster/elle-jo-whalen/6841
Smith,644,2018-19,32,Emma Seymour,F,"6'0""",,"Seattle, Wash.",Roosevelt,,https://smithpioneers.com/sports/womens-basketball/roster/emma-seymour/6838
Sonoma St.,645,2018-19,1,Aaryn Pickett,G,"5'7""",Freshman,"Bakersfield, Calif.",Stockdale HS,,https://sonomaseawolves.com/sports/womens-basketball/roster/aaryn-pickett/4198
Sonoma St.,645,2018-19,3,Jessica Solis,G,"5'8""",Freshman,"Concord, Calif.",Concord HS,,https://sonomaseawolves.com/sports/womens-basketball/roster/jessica-solis/4199
Sonoma St.,645,2018-19,10,Taylor Johnson,G,"5'8""",Freshman,"Sparks, Nev.",Reed HS,,https://sonomaseawolves.com/sports/womens-basketball/roster/taylor-johnson/4194
Sonoma St.,645,2018-19,12,Kylie Kiech,G,"5'8""",Junior,"Rohnert Park, Calif.",Cardinal Newman HS,,https://sonomaseawolves.com/sports/womens-basketball/roster/kylie-kiech/4190
Sonoma St.,645,2018-19,13,Brooke Santander,G,"5'7""",Senior,"Petaluma, Calif.",Casa Grande HS,Santa Rosa JC,https://sonomaseawolves.com/sports/womens-basketball/roster/brooke-santander/4186
Sonoma St.,645,2018-19,21,Lira Ndifon,G/F,"5'7""",Junior,"San Jose, Calif.",Gunderson HS,Foothill College,https://sonomaseawolves.com/sports/womens-basketball/roster/lira-ndifon/4195
Sonoma St.,645,2018-19,22,Sophie Northern,G,"5'9""",Junior,"Fortuna, Calif.",Arcata HS,College of the Redwoods,https://sonomaseawolves.com/sports/womens-basketball/roster/sophie-northern/4191
Sonoma St.,645,2018-19,23,Ra'Shanae Johnson,PG,"5'4""",Junior,"Vallejo, Calif.",Fairfield HS,Solano CC,https://sonomaseawolves.com/sports/womens-basketball/roster/ra-shanae-johnson/4193
Sonoma St.,645,2018-19,24,Kim Savio,F,"5'11""",Senior,"Martinez, Calif.",Carondelet HS,,https://sonomaseawolves.com/sports/womens-basketball/roster/kim-savio/4188
Sonoma St.,645,2018-19,25,Serena Santos,PG,"5'4""",Junior,"Vallejo, Calif.",Jesse Bethel HS,,https://sonomaseawolves.com/sports/womens-basketball/roster/serena-santos/4187
Sonoma St.,645,2018-19,32,Shauna Jackson,F,"5'10""",Freshman,"Sacramento, Calif.",Inderkum HS,,https://sonomaseawolves.com/sports/womens-basketball/roster/shauna-jackson/4197
Sonoma St.,645,2018-19,33,Taylor Todd,F,"5'11""",Junior,"Gilroy, Calif.",Archbishop Mitty HS,,https://sonomaseawolves.com/sports/womens-basketball/roster/taylor-todd/4189
Sonoma St.,645,2018-19,35,Zane Sheckherd,F,"5'11""",Freshman,"Santa Maria, Calif.",Righetti HS,,https://sonomaseawolves.com/sports/womens-basketball/roster/zane-sheckherd/4192
Sonoma St.,645,2018-19,42,Ugochi Anudokem,F,"6'1""",Junior,"San Jose, Calif.",Homestead HS,Concordia-Irvine,https://sonomaseawolves.com/sports/womens-basketball/roster/ugochi-anudokem/4185
South Alabama,646,2018-19,1,Mahogany Vaught,G,"5'6""",Freshman,"Olive Branch, Miss.",,Olive Branch HS,https://usajaguars.com/sports/womens-basketball/roster/mahogany-vaught/7850
South Alabama,646,2018-19,2,Shaforia Kines,G,"5'5""",Junior,"Birmingham, Ala.",,Huffman HS,https://usajaguars.com/sports/womens-basketball/roster/shaforia-kines/7825
South Alabama,646,2018-19,3,Jayla Morrow,G,"5'8""",Sophomore,"Birmingham, Ala.",,Wenonah HS,https://usajaguars.com/sports/womens-basketball/roster/jayla-morrow/7828
South Alabama,646,2018-19,4,Christen Carter,F,"5'11""",Redshirt Junior,"Jacksonville, Fla.",The Bolles School,The Bolles School,https://usajaguars.com/sports/womens-basketball/roster/christen-carter/7820
South Alabama,646,2018-19,5,Emerald Hart,G/F,"5'9""",Junior,"Riviera Beach, Fla.",,Northwest Kansas Technical JC,https://usajaguars.com/sports/womens-basketball/roster/emerald-hart/7849
South Alabama,646,2018-19,12,Damaya Telemaque,G,"5'8""",Freshman,"Houston, Texas",,Summer Creek HS,https://usajaguars.com/sports/womens-basketball/roster/damaya-telemaque/7851
South Alabama,646,2018-19,14,Savannah Jones,G,"6'0""",Redshirt Sophomore,"Ocean Springs, Miss.",,St. Martin HS,https://usajaguars.com/sports/womens-basketball/roster/savannah-jones/7824
South Alabama,646,2018-19,15,Alexis Sykes,G,"5'8""",Sophomore,"Brooklyn, N.Y.",,Nazareth Regional HS,https://usajaguars.com/sports/womens-basketball/roster/alexis-sykes/7829
South Alabama,646,2018-19,21,Casey Ferguson,G,"5'11""",Sophomore,"Biloxi, Miss.",,D'Iberville HS,https://usajaguars.com/sports/womens-basketball/roster/casey-ferguson/7822
South Alabama,646,2018-19,23,Jala Buster,G,"5'10""",Freshman,"Houston, Texas",,Cypress Ranch HS,https://usajaguars.com/sports/womens-basketball/roster/jala-buster/7852
South Alabama,646,2018-19,25,Kennedi Centers,F,"6'0""",Junior,"New Braunfels, Texas",,Samuel Clemens HS,https://usajaguars.com/sports/womens-basketball/roster/kennedi-centers/7821
South Alabama,646,2018-19,35,Antoinette Lewis,F/C,"6'1""",Sophomore,"Memphis, Tenn.",,Harding Academy,https://usajaguars.com/sports/womens-basketball/roster/antoinette-lewis/7826
South Alabama,646,2018-19,44,India Hall,F/C,"6'2""",Senior,"Antioch, Tenn.",Brentwood Academy,Brentwood Academy,https://usajaguars.com/sports/womens-basketball/roster/india-hall/7823
South Alabama,646,2018-19,45,Devyn Lowe,G,"5'7""",Redshirt Freshman,"Woodstock, Ga.",,Woodstock HS,https://usajaguars.com/sports/womens-basketball/roster/devyn-lowe/7827
South Carolina St.,647,2018-19,0,Kyesha Lewis,F,"5'10""",Senior,"Rincon, GA",,,https://www.scsuathletics.com/sports/womens-basketball/roster/kyesha-lewis/3467
South Carolina St.,647,2018-19,2,Jasmine Williams,G,"5'11""",Senior,"Wichita Falls, TX",,,https://www.scsuathletics.com/sports/womens-basketball/roster/jasmine-williams/3468
South Carolina St.,647,2018-19,3,Olivia Gabriel,G,"5'3""",Freshman,"Salisbury, NC",,,https://www.scsuathletics.com/sports/womens-basketball/roster/olivia-gabriel/3472
South Carolina St.,647,2018-19,5,Jaquanna Murray,F,"6'2""",Senior,"Orangeburg, SC",Orangeburg-Wilkinson HS,,https://www.scsuathletics.com/sports/womens-basketball/roster/jaquanna-murray/3464
South Carolina St.,647,2018-19,13,Jakayvea Akins,G,"5'5""",Senior,"Springfield, GA",,,https://www.scsuathletics.com/sports/womens-basketball/roster/jakayvea-akins/3471
South Carolina St.,647,2018-19,15,Jael Jackson,G,"5'6""",Freshman,"Philiadelphia, PA",,,https://www.scsuathletics.com/sports/womens-basketball/roster/jael-jackson/3470
South Carolina St.,647,2018-19,20,Kemoni Jenkins,G,"5'8""",Senior,"Beaufort, SC",,,https://www.scsuathletics.com/sports/womens-basketball/roster/kemoni-jenkins/3463
South Carolina St.,647,2018-19,21,Chrisana Scott,G,"5'6""",Junior,"Winter Haven, Fla.",,,https://www.scsuathletics.com/sports/womens-basketball/roster/chrisana-scott/3473
South Carolina St.,647,2018-19,22,Ester Udonsi,G,"5'9""",Senior,"Abuja, Nigeria",,,https://www.scsuathletics.com/sports/womens-basketball/roster/ester-udonsi/3466
South Carolina St.,647,2018-19,23,Taylor Brown,F,"6'0""",Junior,"Patterson, NJ",,,https://www.scsuathletics.com/sports/womens-basketball/roster/taylor-brown/3474
South Carolina St.,647,2018-19,25,Rhein Beamon,G,"5'9""",Senior,"Stone Mountain, GA",,,https://www.scsuathletics.com/sports/womens-basketball/roster/rhein-beamon/3469
South Carolina St.,647,2018-19,45,Dashanique Peterson,C,"6'4""",Senior,"Kingstree,SC",,,https://www.scsuathletics.com/sports/womens-basketball/roster/dashanique-peterson/3465
Bloomsburg,65,2018-19,1,Alyssa Mack,G,"5'7""",Senior,"Walnutport, Pa.",Allentown Central Catholic,,https://buhuskies.com/sports/womens-basketball/roster/alyssa-mack/7058
Bloomsburg,65,2018-19,5,Bella Ricci,G,"5'9""",Junior,"Etters, Pa.",Red Land,,https://buhuskies.com/sports/womens-basketball/roster/bella-ricci/7062
Bloomsburg,65,2018-19,10,Amanda Arellano,G,"5'7""",Sophomore,"Mount Carmel, Pa.",Mount Carmel,,https://buhuskies.com/sports/womens-basketball/roster/amanda-arellano/7054
Bloomsburg,65,2018-19,11,Tehya Hosey,G,"5'5""",Freshman,"Lemoyne, Pa.",Cedar Cliff,,https://buhuskies.com/sports/womens-basketball/roster/tehya-hosey/7065
Bloomsburg,65,2018-19,21,Marissa Molnar,F,"5'9""",Senior,"Erie, Pa.",McDowell,,https://buhuskies.com/sports/womens-basketball/roster/marissa-molnar/7059
Bloomsburg,65,2018-19,22,Megan Brandt,F,"5'9""",Sophomore,"Lebanon, Pa.",Northern Lebanon,,https://buhuskies.com/sports/womens-basketball/roster/megan-brandt/7055
Bloomsburg,65,2018-19,23,Meghan Corridoni,F,"6'1""",Junior,"Exeter, Pa.",Holy Redeemer,,https://buhuskies.com/sports/womens-basketball/roster/meghan-corridoni/7056
Bloomsburg,65,2018-19,24,Emma Saxton,G,"5'9""",Sophomore,"York, Pa.",Central York,,https://buhuskies.com/sports/womens-basketball/roster/emma-saxton/7063
Bloomsburg,65,2018-19,25,Payton Spadaccino,G,"5'3""",Sophomore,"Ivyland, Pa.",Council Rock South,,https://buhuskies.com/sports/womens-basketball/roster/payton-spadaccino/7064
Bloomsburg,65,2018-19,31,Shirley Piotrowski,F/C,"6'2""",Freshman,"Newtown Square, Pa.",Delaware County Christian School,,https://buhuskies.com/sports/womens-basketball/roster/shirley-piotrowski/7066
Bloomsburg,65,2018-19,32,Darcy Lee,F,"6'1""",Sophomore,"Altoona, Pa.",Bishop Guilfoyle,,https://buhuskies.com/sports/womens-basketball/roster/darcy-lee/7057
Bloomsburg,65,2018-19,33,Taylor Montana,F,"5'11""",Junior,"Berwick, Pa.",Berwick,,https://buhuskies.com/sports/womens-basketball/roster/taylor-montana/7060
Bloomsburg,65,2018-19,44,Lauren Oeth,F/C,"6'0""",Redshirt Sophomore,"Doylestown, Pa.",Germantown Academy,,https://buhuskies.com/sports/womens-basketball/roster/lauren-oeth/7061
Sewanee,652,2018-19,1,Emily Carletello,G,"5'6""",Freshman,"Nashville, Tenn.",Father Ryan,,https://sewaneetigers.com/sports/womens-basketball/roster/emily-carletello/4258
Sewanee,652,2018-19,2,Kinsley Logan,G,"5'6""",Freshman,"Lynchburg, Tenn.",Moore County,,https://sewaneetigers.com/sports/womens-basketball/roster/kinsley-logan/4264
Sewanee,652,2018-19,3,Ellie Treanton,G,"5'6""",Freshman,"Fredonia, Tenn.",Clarksville,,https://sewaneetigers.com/sports/womens-basketball/roster/ellie-treanton/4273
Sewanee,652,2018-19,4,Raquel Waller,G,"5'7""",Freshman,"Creola, Ala.",McGill-Toolen Catholic,,https://sewaneetigers.com/sports/womens-basketball/roster/raquel-waller/4274
Sewanee,652,2018-19,10,Ashley Stewart,G,"5'7""",Freshman,"Belvidere, Tenn.",Franklin County,,https://sewaneetigers.com/sports/womens-basketball/roster/ashley-stewart/4271
Sewanee,652,2018-19,11,Kelley Myers,G,"5'6""",Senior,"Tullahoma, Tenn.",Franklin County,,https://sewaneetigers.com/sports/womens-basketball/roster/kelley-myers/4266
Sewanee,652,2018-19,12,Bella Taylor,G,"5'6""",Senior,"Sparta, Tenn.",White County,,https://sewaneetigers.com/sports/womens-basketball/roster/bella-taylor/4272
Sewanee,652,2018-19,14,Abby Young,F,,Freshman,"Maryville, Tenn.",Maryville,,https://sewaneetigers.com/sports/womens-basketball/roster/abby-young/4275
Sewanee,652,2018-19,15,Bella Bombassi,F,"5'10""",Sophomore,"Hixson, Tenn.",Notre Dame,,https://sewaneetigers.com/sports/womens-basketball/roster/bella-bombassi/4257
Sewanee,652,2018-19,20,Sue Kim,G,"5'5""",Senior,"Knoxville, Tenn.",Farragut,,https://sewaneetigers.com/sports/womens-basketball/roster/sue-kim/4262
Sewanee,652,2018-19,25,Winnie Litchfield,G,"5'6""",Freshman,"Marietta, Ga.",The Walker School,,https://sewaneetigers.com/sports/womens-basketball/roster/winnie-litchfield/4263
Sewanee,652,2018-19,31,Katie Roth,G,"5'6""",Senior,"Nashville, Tenn.",USN,,https://sewaneetigers.com/sports/womens-basketball/roster/katie-roth/4269
Sewanee,652,2018-19,32,Keisha Phillips,F,"5'11""",Freshman,"Lampertheim, Germany",Clarksville Academy (Tenn.),,https://sewaneetigers.com/sports/womens-basketball/roster/keisha-phillips/4267
UMass Dartmouth,656,2018-19,1,Jamie Williams,G,"5'9""",Senior,"Lone Tree, Colo.",Rock Canyon,,https://corsairathletics.com/sports/womens-basketball/roster/jamie-williams/3866
UMass Dartmouth,656,2018-19,3,Danyel Gonzalez,G,"5'3""",Senior,"Pawtucket, R.I.",St. Raphael,,https://corsairathletics.com/sports/womens-basketball/roster/danyel-gonzalez/3862
UMass Dartmouth,656,2018-19,4,Meagan Donovan,G,"5'11""",Sophomore,"Abington, Mass.",Archbishop Williams,,https://corsairathletics.com/sports/womens-basketball/roster/meagan-donovan/3859
UMass Dartmouth,656,2018-19,11,Jordan Moretti,G,"5'4""",Freshman,"Johnston, R.I.",Johnston,,https://corsairathletics.com/sports/womens-basketball/roster/jordan-moretti/3865
UMass Dartmouth,656,2018-19,12,Jessica Carroll,G,"6'0""",Freshman,"Deep River, Conn.",Mercy,,https://corsairathletics.com/sports/womens-basketball/roster/jessica-carroll/3858
UMass Dartmouth,656,2018-19,13,Shaelyn Carreiro,F,"5'11""",Freshman,"Fall River, Mass.",Durfee,,https://corsairathletics.com/sports/womens-basketball/roster/shaelyn-carreiro/3857
UMass Dartmouth,656,2018-19,14,Kayla McMahon,G/F,"6'0""",Junior,"Hanover, Mass.",Hanover,,https://corsairathletics.com/sports/womens-basketball/roster/kayla-mcmahon/3864
UMass Dartmouth,656,2018-19,15,Lauren Empey,F,"5'11""",Sophomore,"Middleboro, Mass.",Middleboro,,https://corsairathletics.com/sports/womens-basketball/roster/lauren-empey/3860
UMass Dartmouth,656,2018-19,20,Nakira Examond,F,"5'11""",Senior,"New Bedford, Mass.",New Bedford Regional Voc. Tech.,,https://corsairathletics.com/sports/womens-basketball/roster/nakira-examond/3861
UMass Dartmouth,656,2018-19,22,Ashley Brown,G,"5'5""",Junior,"New Bedford, Mass.",Fairhaven,,https://corsairathletics.com/sports/womens-basketball/roster/ashley-brown/3856
UMass Dartmouth,656,2018-19,33,Jess Korzec,G,"5'8""",Senior,"West Brookfield, Mass.",Quaboag Regional,,https://corsairathletics.com/sports/womens-basketball/roster/jess-korzec/3863
Southern Conn. St.,658,2018-19,1,Imani Wheeler,G,"5'5""",Junior,"Dumfries, Va.",Potomac,,https://scsuowls.com/sports/womens-basketball/roster/imani-wheeler/5949
Southern Conn. St.,658,2018-19,2,Kiana Steinauer,F,"6'0""",Junior,"Oakville, Ontario",St. Ignatius of Loyola,,https://scsuowls.com/sports/womens-basketball/roster/kiana-steinauer/5948
Southern Conn. St.,658,2018-19,4,Aaliyah Walker,G,"5'7""",Junior,"Toronto, Ontario",Vaughan Secondary School,Odessa College,https://scsuowls.com/sports/womens-basketball/roster/aaliyah-walker/5950
Southern Conn. St.,658,2018-19,13,Najae White,G,"5'7""",Freshman,"Hartford, Conn.",Capital Prep,,https://scsuowls.com/sports/womens-basketball/roster/najae-white/5952
Southern Conn. St.,658,2018-19,15,Jessica Fressle,F,"5'11""",Junior,"Levittown, N.Y.",Division Avenue,,https://scsuowls.com/sports/womens-basketball/roster/jessica-fressle/5943
